customer_id,loan_type_id,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,default_flag
4,1,468854,9.39,12,39071.17,2021-06-29,2022-06-24,False
4,1,338252,11.87,60,5637.53,2025-12-27,2030-12-01,False
10,2,2389567,7.66,24,99565.29,2022-12-29,2024-12-18,False
2,5,3838360,13.68,84,45694.76,2019-09-14,2026-08-08,False
3,2,844597,7.4,24,35191.54,2018-10-30,2020-10-19,False
2,5,4903119,14.27,120,40859.32,2024-03-07,2034-01-14,False
8,4,2222341,8.72,12,185195.08,2017-12-23,2018-12-18,False
9,1,422101,11.2,36,11725.03,2024-12-05,2027-11-20,True
2,1,1933946,10.6,120,16116.22,2016-11-27,2026-10-06,False
9,5,4489925,10.29,84,53451.49,2019-03-23,2026-02-14,False
9,4,640228,9.79,84,7621.76,2023-05-13,2030-04-06,False
9,4,4525909,12.78,240,18857.95,2017-01-30,2036-10-17,False
4,2,3864851,15.54,360,10735.7,2026-06-04,2055-12-29,True
6,4,3125417,8.56,240,13022.57,2025-08-30,2045-05-17,False
5,3,1794449,9.93,360,4984.58,2021-05-06,2050-11-30,False
8,4,2881509,13.82,24,120062.88,2023-02-28,2025-02-17,False
4,2,82397,11.78,120,686.64,2018-11-17,2028-09-25,False
7,5,2159219,11.14,12,179934.92,2022-03-29,2023-03-24,False
10,4,3425610,11.59,180,19031.17,2019-06-19,2034-04-01,False
4,4,809021,9.74,84,9631.2,2016-07-15,2023-06-09,True
8,4,2275595,11.18,84,27090.42,2017-07-16,2024-06-09,False
6,3,2242203,13.26,60,37370.05,2021-02-22,2026-01-27,False
4,2,4008377,7.43,60,66806.28,2025-08-21,2030-07-26,False
6,2,63372,7.35,24,2640.5,2018-02-18,2020-02-08,False
7,5,3010904,7.67,60,50181.73,2020-03-27,2025-03-01,False
4,5,3711300,14.35,180,20618.33,2018-02-26,2032-12-09,True
6,5,2989859,7.91,12,249154.92,2019-03-30,2020-03-24,False
8,5,4049581,15.61,12,337465.08,2022-03-07,2023-03-02,False
1,1,1197846,15.43,360,3327.35,2024-01-15,2053-08-10,False
3,1,4180977,9.92,36,116138.25,2018-08-01,2021-07-16,False
10,3,3142752,14.36,60,52379.2,2019-04-18,2024-03-22,False
1,5,2758345,11.12,360,7662.07,2018-03-11,2047-10-05,False
4,3,1261599,14.1,360,3504.44,2021-05-22,2050-12-16,False
5,3,1993759,15.52,240,8307.33,2020-06-13,2040-02-29,False
7,1,1748221,13.1,240,7284.25,2025-01-29,2044-10-16,False
4,1,58937,10.22,36,1637.14,2017-12-03,2020-11-17,False
7,3,3217802,15.22,360,8938.34,2025-10-08,2055-05-04,True
9,1,3118081,13.04,120,25984.01,2017-07-27,2027-06-05,False
7,3,3407574,10.31,12,283964.5,2023-03-02,2024-02-25,True
10,3,486097,12.06,120,4050.81,2017-03-25,2027-02-01,False
3,3,1455722,12.86,12,121310.17,2018-11-18,2019-11-13,False
8,2,2980229,7.39,360,8278.41,2026-01-24,2055-08-20,False
8,3,2012421,12.57,24,83850.88,2021-11-01,2023-10-22,False
5,2,3173515,9.16,360,8815.32,2022-05-11,2051-12-05,False
8,1,2749786,15.71,180,15276.59,2024-09-16,2039-06-30,False
8,5,244227,13.67,12,20352.25,2021-08-18,2022-08-13,False
7,1,3749558,7.34,36,104154.39,2022-04-18,2025-04-02,False
8,5,3603358,11.65,36,100093.28,2024-10-10,2027-09-25,True
3,4,1681329,13.82,24,70055.38,2022-03-24,2024-03-13,False
2,1,3286176,11.1,36,91282.67,2017-05-16,2020-04-30,False
1,3,864031,11.45,360,2400.09,2024-05-03,2053-11-27,False
10,5,740893,8.23,120,6174.11,2022-03-30,2032-02-06,False
5,3,3345028,13.72,180,18583.49,2016-07-13,2031-04-26,False
6,1,1988341,10.21,360,5523.17,2020-03-08,2049-10-02,False
5,2,4543745,7.98,360,12621.51,2021-08-18,2051-03-14,True
9,1,1792696,7.42,24,74695.67,2021-12-25,2023-12-15,False
6,3,457351,12.08,84,5444.65,2026-03-02,2033-01-24,False
7,1,328950,14.23,12,27412.5,2017-07-31,2018-07-26,False
10,2,3251138,15.88,12,270928.17,2025-06-07,2026-06-02,False
6,3,2994947,13.52,120,24957.89,2019-10-10,2029-08-18,False
6,4,1050328,9.2,180,5835.16,2020-01-28,2034-11-10,False
7,2,3068764,11.29,36,85243.44,2019-09-02,2022-08-17,False
1,1,3916426,8.33,12,326368.83,2020-12-05,2021-11-30,False
2,3,372393,12.35,180,2068.85,2021-08-19,2036-06-01,False
5,3,2682430,12.06,60,44707.17,2025-06-06,2030-05-11,False
7,4,4307815,12.5,240,17949.23,2017-08-21,2037-05-08,False
7,2,4018994,9.92,48,83729.04,2025-09-02,2029-08-12,False
10,3,145373,8.54,180,807.63,2020-07-16,2035-04-29,False
9,1,3240691,15.98,24,135028.79,2024-02-09,2026-01-29,False
9,1,1543078,8.81,60,25717.97,2018-06-17,2023-05-22,False
8,2,4370494,9.89,84,52029.69,2018-10-26,2025-09-19,False
1,4,252177,14.22,24,10507.38,2026-04-26,2028-04-15,True
2,5,2847057,12.88,240,11862.74,2024-02-29,2043-11-16,False
7,2,2534701,7.37,84,30175.01,2016-11-10,2023-10-05,False
2,2,3884585,15.32,120,32371.54,2025-11-30,2035-10-09,False
10,2,3932993,7.25,180,21849.96,2025-11-20,2040-09-02,False
8,4,832434,10.82,24,34684.75,2025-03-01,2027-02-19,False
10,4,4950767,15.11,240,20628.2,2021-11-02,2041-07-20,False
6,2,369409,12.84,180,2052.27,2017-02-15,2031-11-29,False
5,1,4408740,13.08,360,12246.5,2025-09-02,2055-03-29,False
4,2,3694239,7.3,36,102617.75,2018-10-08,2021-09-22,False
6,3,2502248,12.14,84,29788.67,2020-02-09,2027-01-03,False
5,2,2076232,7.81,84,24717.05,2022-07-08,2029-06-01,False
3,1,2734670,13.41,120,22788.92,2019-05-27,2029-04-04,False
5,1,3144721,15.44,84,37437.15,2024-01-15,2030-12-09,True
1,3,4026250,15.98,60,67104.17,2019-07-30,2024-07-03,False
5,5,4763315,15.81,360,13231.43,2017-12-11,2047-07-07,True
9,4,3659851,10.42,180,20332.51,2018-11-26,2033-09-08,False
7,1,4726394,14.67,60,78773.23,2016-10-03,2021-09-07,False
6,4,164042,14.92,240,683.51,2023-11-21,2043-08-08,False
6,2,1621220,11.04,60,27020.33,2022-06-14,2027-05-19,False
7,1,1481800,13.71,24,61741.67,2018-02-18,2020-02-08,False
10,2,1066977,12.55,12,88914.75,2017-09-16,2018-09-11,False
5,1,2146294,15.69,24,89428.92,2019-05-21,2021-05-10,False
1,4,2843659,13.66,84,33853.08,2025-07-01,2032-05-25,False
5,4,553627,11.1,12,46135.58,2023-08-20,2024-08-14,False
6,2,244394,14.7,12,20366.17,2018-05-26,2019-05-21,False
7,1,4268647,15.76,240,17786.03,2025-04-10,2044-12-26,False
2,5,2987709,7.9,60,49795.15,2021-08-29,2026-08-03,False
1,2,72576,11.66,24,3024.0,2019-10-02,2021-09-21,False
7,2,1124752,9.09,360,3124.31,2019-04-10,2048-11-03,False
7,4,3858214,7.98,48,80379.46,2025-04-19,2029-03-29,False
9,1,4844330,14.38,60,80738.83,2017-06-23,2022-05-28,False
1,2,4592433,11.04,84,54671.82,2017-09-29,2024-08-23,False
10,3,53806,15.0,360,149.46,2021-03-19,2050-10-13,False
6,2,1919522,10.12,48,39990.04,2026-06-09,2030-05-19,False
8,1,1746088,11.84,12,145507.33,2019-11-04,2020-10-29,False
10,3,2115618,13.81,24,88150.75,2016-08-21,2018-08-11,False
10,3,1796852,10.08,180,9982.51,2023-10-02,2038-07-15,False
1,3,3792219,7.92,12,316018.25,2016-11-21,2017-11-16,False
6,3,1654259,12.49,84,19693.56,2018-08-06,2025-06-30,False
4,1,4751708,10.33,60,79195.13,2022-05-25,2027-04-29,False
1,5,1328076,13.18,360,3689.1,2020-10-07,2050-05-03,False
8,1,4091410,9.65,84,48707.26,2020-11-17,2027-10-12,False
7,3,4486339,12.47,240,18693.08,2019-01-12,2038-09-29,False
5,5,2322025,11.86,240,9675.1,2023-07-27,2043-04-13,False
4,5,4999390,14.99,84,59516.55,2021-02-14,2028-01-09,False
6,5,1488451,8.19,12,124037.58,2024-05-27,2025-05-22,False
10,5,804432,8.72,36,22345.33,2018-05-06,2021-04-20,False
2,3,2313135,7.79,120,19276.12,2020-12-22,2030-10-31,False
2,4,2703651,11.08,24,112652.12,2024-11-19,2026-11-09,False
7,3,2133812,15.57,60,35563.53,2025-11-06,2030-10-11,False
8,5,2838389,8.16,120,23653.24,2024-08-09,2034-06-18,False
3,2,1194043,10.85,60,19900.72,2020-09-28,2025-09-02,False
6,2,851715,12.44,180,4731.75,2026-02-07,2040-11-20,False
4,5,3196637,11.63,60,53277.28,2026-02-07,2031-01-12,True
10,1,2149790,10.62,240,8957.46,2026-05-03,2046-01-18,False
7,5,3541623,15.14,24,147567.62,2016-07-10,2018-06-30,False
8,5,3891866,14.69,36,108107.39,2018-06-17,2021-06-01,False
4,1,1186740,7.3,240,4944.75,2021-12-01,2041-08-18,False
9,5,2977003,14.57,360,8269.45,2025-09-01,2055-03-28,False
7,3,1985445,11.29,36,55151.25,2016-08-26,2019-08-11,False
3,3,3664299,12.25,60,61071.65,2019-05-07,2024-04-10,False
10,1,246930,13.12,12,20577.5,2019-08-04,2020-07-29,False
6,4,2339093,11.6,48,48731.1,2022-05-24,2026-05-03,False
1,2,1390812,12.85,240,5795.05,2020-09-05,2040-05-23,False
3,1,371220,12.37,48,7733.75,2023-11-14,2027-10-24,False
5,3,4003161,11.25,60,66719.35,2024-04-30,2029-04-04,False
8,5,2213678,8.71,240,9223.66,2021-05-03,2041-01-18,False
5,2,3715091,13.89,48,77397.73,2019-11-10,2023-10-20,False
6,4,3083110,12.73,240,12846.29,2023-11-11,2043-07-29,False
3,5,286777,8.19,180,1593.21,2023-08-03,2038-05-16,False
1,4,2959948,8.37,12,246662.33,2020-04-18,2021-04-13,False
5,5,174969,9.29,24,7290.38,2021-01-30,2023-01-20,False
1,1,4794513,13.01,120,39954.28,2019-09-24,2029-08-02,False
9,5,4989006,7.78,48,103937.62,2022-07-18,2026-06-27,False
1,1,2730706,11.57,60,45511.77,2022-10-06,2027-09-10,False
2,4,1781810,14.32,240,7424.21,2021-08-27,2041-05-14,False
10,1,927335,13.99,240,3863.9,2022-08-10,2042-04-27,False
8,4,2179991,11.37,12,181665.92,2024-01-12,2025-01-06,False
8,2,2283100,12.89,24,95129.17,2020-04-12,2022-04-02,False
5,2,952348,10.6,36,26454.11,2019-03-11,2022-02-23,False
2,5,4839833,9.45,84,57617.06,2019-07-21,2026-06-14,False
1,1,3851729,13.55,48,80244.35,2020-10-11,2024-09-20,True
10,4,4131088,15.08,60,68851.47,2022-07-09,2027-06-13,False
3,5,4677926,7.57,120,38982.72,2023-01-26,2032-12-04,False
7,1,501583,7.23,24,20899.29,2024-04-19,2026-04-09,False
9,5,2328647,8.72,12,194053.92,2024-08-24,2025-08-19,False
7,3,143791,7.52,36,3994.19,2017-11-10,2020-10-25,False
2,2,842691,15.4,84,10032.04,2020-05-31,2027-04-25,False
2,1,4199970,12.65,84,49999.64,2023-07-07,2030-05-31,False
10,4,4617656,11.6,36,128268.22,2017-05-12,2020-04-26,False
1,2,2976394,11.05,240,12401.64,2023-05-18,2043-02-02,False
9,3,3407563,14.99,180,18930.91,2025-08-03,2040-05-16,False
7,4,2207619,7.24,24,91984.12,2024-05-13,2026-05-03,False
9,2,2071997,12.44,12,172666.42,2021-12-03,2022-11-28,False
7,5,2730538,11.74,180,15169.66,2018-08-06,2033-05-19,False
6,4,1657000,10.45,360,4602.78,2019-12-01,2049-06-26,False
7,4,3222526,15.92,60,53708.77,2017-01-06,2021-12-11,False
2,4,1769577,11.06,60,29492.95,2019-01-28,2024-01-02,False
1,5,2135040,15.8,240,8896.0,2016-12-04,2036-08-21,False
10,2,4463082,13.33,120,37192.35,2017-07-19,2027-05-28,False
4,1,1033943,15.59,12,86161.92,2026-05-25,2027-05-20,False
8,1,3938636,13.46,60,65643.93,2020-06-27,2025-06-01,False
8,4,2535095,8.35,240,10562.9,2021-09-11,2041-05-29,False
10,5,839315,10.93,120,6994.29,2024-04-17,2034-02-24,False
3,2,4444261,15.59,240,18517.75,2024-02-19,2043-11-06,False
5,5,4550528,12.27,240,18960.53,2017-02-06,2036-10-24,False
8,2,4394457,15.16,180,24413.65,2022-03-02,2036-12-13,False
10,3,1348400,11.2,84,16052.38,2023-02-18,2030-01-12,False
4,2,3467983,11.13,360,9633.29,2020-09-07,2050-04-03,False
9,2,2748420,12.14,180,15269.0,2023-03-25,2038-01-05,False
10,5,4065418,12.95,120,33878.48,2024-05-28,2034-04-06,False
10,4,849810,13.22,36,23605.83,2023-08-22,2026-08-06,False
6,3,4794359,13.26,360,13317.66,2018-08-30,2048-03-25,False
1,3,2147386,14.22,360,5964.96,2017-12-27,2047-07-23,False
7,2,4841976,9.8,60,80699.6,2022-12-24,2027-11-28,False
3,4,3229545,13.23,360,8970.96,2016-10-28,2046-05-24,False
8,3,1373468,9.71,120,11445.57,2019-05-03,2029-03-11,False
3,5,947709,13.96,24,39487.88,2016-09-01,2018-08-22,False
8,4,2430654,13.04,12,202554.5,2021-01-12,2022-01-07,False
3,2,3282963,11.61,240,13679.01,2020-06-29,2040-03-16,False
4,5,4002714,8.29,84,47651.36,2023-10-16,2030-09-09,False
4,5,1835943,13.0,12,152995.25,2024-07-21,2025-07-16,False
5,1,3903617,8.73,24,162650.71,2021-06-09,2023-05-30,False
10,2,4584520,12.06,120,38204.33,2021-08-17,2031-06-26,False
5,2,3563783,7.34,60,59396.38,2022-09-12,2027-08-17,False
6,4,3424335,12.87,24,142680.62,2026-01-30,2028-01-20,False
8,4,2407605,11.93,84,28661.96,2024-10-03,2031-08-28,False
5,2,455648,10.52,24,18985.33,2021-11-03,2023-10-24,False
10,2,2965113,13.46,36,82364.25,2022-03-29,2025-03-13,False
5,4,1968921,11.33,240,8203.84,2021-12-17,2041-09-03,True
10,3,2765516,8.08,360,7681.99,2023-01-17,2052-08-12,False
10,5,1944199,15.51,180,10801.11,2021-07-01,2036-04-13,False
2,1,1999775,9.9,36,55549.31,2022-09-10,2025-08-25,False
9,3,70510,14.66,48,1468.96,2022-11-06,2026-10-16,False
10,2,3356588,9.92,24,139857.83,2019-05-25,2021-05-14,False
6,3,3832216,10.89,240,15967.57,2026-05-04,2046-01-19,False
10,2,448285,8.0,120,3735.71,2017-08-08,2027-06-17,False
6,2,4205562,9.32,60,70092.7,2019-08-31,2024-08-04,False
1,1,2701465,12.72,48,56280.52,2021-05-05,2025-04-14,False
4,2,837723,15.96,48,17452.56,2019-10-11,2023-09-20,False
9,1,2982348,10.58,360,8284.3,2024-09-30,2054-04-26,False
6,5,4213826,13.66,360,11705.07,2021-12-29,2051-07-25,False
9,3,3503345,8.71,360,9731.51,2022-12-03,2052-06-28,False
3,1,3622693,7.55,240,15094.55,2026-02-09,2045-10-27,False
3,3,2720037,11.33,120,22666.97,2018-10-27,2028-09-04,False
3,4,359953,15.41,36,9998.69,2018-06-13,2021-05-28,False
10,1,3624268,8.73,240,15101.12,2020-09-10,2040-05-28,False
1,1,2022254,13.7,360,5617.37,2021-04-01,2050-10-26,False
6,5,2157081,13.86,180,11983.78,2024-12-19,2039-10-02,False
9,2,4780287,7.34,12,398357.25,2026-01-24,2027-01-19,False
6,4,2186434,15.11,84,26028.98,2022-09-25,2029-08-19,False
9,5,2322940,7.8,36,64526.11,2016-07-12,2019-06-27,False
4,2,2929280,11.62,48,61026.67,2020-06-18,2024-05-28,False
4,4,4332656,9.25,120,36105.47,2017-05-03,2027-03-12,False
2,2,4337107,9.85,180,24095.04,2016-07-08,2031-04-21,True
2,5,1359218,11.46,48,28317.04,2026-06-18,2030-05-28,False
1,2,2837359,7.55,120,23644.66,2023-02-15,2032-12-24,True
8,4,4050320,7.91,48,84381.67,2021-04-12,2025-03-22,True
3,2,3051601,15.54,60,50860.02,2021-12-20,2026-11-24,False
2,4,51925,8.57,240,216.35,2016-09-29,2036-06-16,False
10,5,4966782,11.25,12,413898.5,2022-10-04,2023-09-29,True
1,3,1201415,15.38,60,20023.58,2021-08-20,2026-07-25,False
7,3,1524784,12.37,120,12706.53,2017-07-29,2027-06-07,False
5,5,3408064,9.2,360,9466.84,2018-10-26,2048-05-21,False
8,5,4894457,15.68,12,407871.42,2025-06-03,2026-05-29,False
5,4,3198278,12.75,24,133261.58,2021-04-22,2023-04-12,True
1,1,2127868,8.14,180,11821.49,2024-07-10,2039-04-23,False
4,2,902909,13.53,180,5016.16,2026-05-27,2041-03-09,False
5,1,4900620,9.18,120,40838.5,2021-01-06,2030-11-15,False
2,4,4685928,11.24,36,130164.67,2020-08-27,2023-08-12,False
8,1,715480,13.04,24,29811.67,2017-07-02,2019-06-22,False
3,3,4672755,9.73,240,19469.81,2020-07-01,2040-03-18,False
4,4,4233633,14.34,84,50400.39,2023-01-12,2029-12-06,False
3,1,2105605,9.58,12,175467.08,2026-05-29,2027-05-24,False
6,4,624437,14.31,360,1734.55,2020-08-19,2050-03-15,False
6,5,2433062,11.72,120,20275.52,2024-10-04,2034-08-13,False
2,2,2542870,10.92,36,70635.28,2017-08-25,2020-08-09,False
1,5,2432399,7.53,360,6756.66,2018-04-08,2047-11-02,False
9,2,3660665,11.85,180,20337.03,2026-03-25,2041-01-05,False
2,3,3631205,12.1,240,15130.02,2021-08-29,2041-05-16,True
3,1,674118,12.89,360,1872.55,2019-10-05,2049-04-30,True
7,4,3711116,13.12,48,77314.92,2026-02-26,2030-02-05,False
9,5,1074867,7.94,180,5971.48,2023-01-22,2037-11-04,False
3,1,3356602,15.47,36,93238.94,2024-12-15,2027-11-30,False
7,5,3735286,11.87,180,20751.59,2016-10-19,2031-08-02,False
2,5,361546,8.93,180,2008.59,2019-08-11,2034-05-24,False
1,2,3070249,14.02,240,12792.7,2019-01-30,2038-10-17,True
4,3,383596,14.88,24,15983.17,2023-08-12,2025-08-01,False
10,1,758391,11.07,24,31599.62,2017-05-30,2019-05-20,False
5,1,1725156,15.42,120,14376.3,2023-09-13,2033-07-22,False
5,2,3989823,9.49,240,16624.26,2020-11-18,2040-08-05,False
10,3,2478409,15.16,60,41306.82,2023-02-21,2028-01-26,False
9,4,3779025,7.52,240,15745.94,2026-02-10,2045-10-28,False
4,5,2938526,13.05,36,81625.72,2017-12-18,2020-12-02,False
8,2,1276354,7.9,84,15194.69,2018-03-04,2025-01-26,True
5,2,247979,15.92,36,6888.31,2023-07-05,2026-06-19,False
5,2,133043,11.91,24,5543.46,2021-12-14,2023-12-04,False
8,1,3508561,12.74,60,58476.02,2020-01-15,2024-12-19,False
2,3,1276718,8.16,120,10639.32,2017-06-10,2027-04-19,False
6,4,679905,9.45,48,14164.69,2023-10-07,2027-09-16,False
9,5,3355342,8.48,180,18640.79,2023-10-09,2038-07-22,False
5,4,2979574,15.56,24,124148.92,2019-05-28,2021-05-17,False
1,4,4039910,13.89,36,112219.72,2021-12-01,2024-11-15,False
4,4,4542820,10.7,60,75713.67,2019-07-31,2024-07-04,False
5,1,4836389,7.08,60,80606.48,2020-08-23,2025-07-28,False
4,3,1787320,7.96,48,37235.83,2017-03-07,2021-02-14,False
8,1,4749728,9.99,180,26387.38,2016-08-12,2031-05-26,False
9,5,3296431,12.79,36,91567.53,2017-08-07,2020-07-22,False
2,4,220257,15.22,36,6118.25,2020-01-26,2023-01-10,False
6,2,4604466,15.24,84,54815.07,2021-02-02,2027-12-28,False
2,5,1603812,15.95,48,33412.75,2016-11-11,2020-10-21,True
2,3,1576872,7.16,12,131406.0,2017-09-16,2018-09-11,False
7,4,3973462,9.81,12,331121.83,2019-06-13,2020-06-07,False
10,1,1760621,11.36,48,36679.6,2023-12-05,2027-11-14,False
6,1,3246617,8.47,60,54110.28,2024-09-20,2029-08-25,False
2,4,686828,14.21,24,28617.83,2022-10-25,2024-10-14,False
6,4,3891425,8.81,120,32428.54,2026-05-27,2036-04-04,True
5,1,3939296,9.85,36,109424.89,2025-03-22,2028-03-06,False
10,4,3504374,15.47,48,73007.79,2018-02-24,2022-02-03,False
5,5,3328551,13.84,240,13868.96,2023-07-15,2043-04-01,False
8,1,4187578,12.57,180,23264.32,2024-02-05,2038-11-18,False
10,1,4056332,9.6,24,169013.83,2016-10-10,2018-09-30,False
8,1,4329322,10.46,24,180388.42,2024-12-08,2026-11-28,True
7,3,1328499,9.67,360,3690.28,2021-07-29,2051-02-22,False
6,3,2929445,15.73,120,24412.04,2017-03-16,2027-01-23,False
2,5,2237541,13.09,48,46615.44,2021-05-09,2025-04-18,False
4,1,4678062,14.27,84,55691.21,2018-03-13,2025-02-04,False
8,1,3413795,12.22,84,40640.42,2021-09-12,2028-08-06,False
4,3,2548366,11.81,60,42472.77,2019-07-14,2024-06-17,False
3,3,4374819,13.38,36,121522.75,2020-05-21,2023-05-06,False
3,5,3269023,8.73,60,54483.72,2024-12-27,2029-12-01,False
8,3,723282,12.21,12,60273.5,2025-06-15,2026-06-10,False
7,3,2097318,14.32,36,58258.83,2026-04-11,2029-03-26,False
2,3,2717626,9.93,48,56617.21,2019-06-14,2023-05-24,False
5,1,288364,9.4,120,2403.03,2022-07-20,2032-05-28,False
9,5,3294722,10.64,240,13728.01,2023-07-17,2043-04-03,False
1,4,3302754,7.77,60,55045.9,2021-02-03,2026-01-08,False
3,2,4951596,10.64,12,412633.0,2019-04-02,2020-03-27,False
1,4,2879960,7.47,24,119998.33,2022-12-26,2024-12-15,False
1,4,3354065,12.86,360,9316.85,2024-06-27,2054-01-21,False
8,5,3795747,11.41,120,31631.22,2020-07-04,2030-05-13,False
5,1,4143242,12.41,24,172635.08,2019-11-30,2021-11-19,False
10,5,1646839,14.79,240,6861.83,2020-09-14,2040-06-01,False
9,1,3003256,8.43,60,50054.27,2024-09-07,2029-08-12,False
2,4,2091907,11.87,120,17432.56,2017-05-03,2027-03-12,False
10,5,4011018,12.78,48,83562.88,2020-07-14,2024-06-23,False
7,2,1833744,7.94,180,10187.47,2022-10-19,2037-08-01,False
7,5,2480758,8.93,12,206729.83,2019-12-10,2020-12-04,False
9,3,3906217,15.96,120,32551.81,2024-01-23,2033-12-01,False
6,3,2542748,13.77,240,10594.78,2021-12-19,2041-09-05,False
7,2,525559,9.32,24,21898.29,2021-07-13,2023-07-03,False
5,4,1909223,12.49,240,7955.1,2019-09-11,2039-05-29,False
1,1,3058688,14.03,180,16992.71,2023-02-08,2037-11-21,False
4,1,2467248,11.33,240,10280.2,2024-03-01,2043-11-17,False
6,3,4355975,14.42,12,362997.92,2017-05-17,2018-05-12,False
1,1,847785,15.25,60,14129.75,2025-05-22,2030-04-26,False
2,3,2541492,9.64,120,21179.1,2023-11-09,2033-09-17,True
8,3,925032,13.9,180,5139.07,2022-03-02,2036-12-13,False
1,1,2096515,8.03,48,43677.4,2024-02-16,2028-01-26,False
5,3,2540021,14.63,60,42333.68,2021-10-18,2026-09-22,False
7,2,2975320,9.02,240,12397.17,2020-04-06,2039-12-23,False
6,2,4410808,10.5,360,12252.24,2020-06-25,2050-01-19,False
7,2,1828076,13.49,240,7616.98,2021-03-02,2040-11-17,False
9,3,2892024,11.13,36,80334.0,2024-03-19,2027-03-04,False
4,4,2724268,15.46,36,75674.11,2020-11-15,2023-10-31,False
9,2,3166970,13.07,84,37702.02,2018-07-09,2025-06-02,True
3,4,1443480,10.4,24,60145.0,2026-03-14,2028-03-03,True
7,3,3213916,12.04,24,133913.17,2019-10-13,2021-10-02,False
6,1,83962,12.7,180,466.46,2020-07-02,2035-04-15,False
1,2,4454051,11.11,120,37117.09,2018-02-23,2028-01-02,False
1,3,1053896,15.51,60,17564.93,2025-02-22,2030-01-27,False
1,5,3826162,15.92,120,31884.68,2020-06-29,2030-05-08,False
4,1,244851,12.99,120,2040.42,2024-08-06,2034-06-15,False
4,3,1670266,10.1,180,9279.26,2019-02-15,2033-11-28,False
9,5,2971748,7.58,84,35377.95,2023-07-29,2030-06-22,False
4,3,4702092,11.73,60,78368.2,2021-06-07,2026-05-12,True
5,3,3684548,11.56,36,102348.56,2020-01-29,2023-01-13,False
4,4,3813662,11.9,60,63561.03,2024-06-12,2029-05-17,False
6,3,4269146,15.37,60,71152.43,2017-08-06,2022-07-11,False
1,3,4039741,13.21,240,16832.25,2026-01-28,2045-10-15,False
2,2,3336675,7.75,36,92685.42,2017-07-15,2020-06-29,False
1,4,4950680,10.87,24,206278.33,2016-07-07,2018-06-27,False
3,4,857690,10.31,240,3573.71,2023-02-20,2042-11-07,False
9,3,1306667,7.48,24,54444.46,2016-12-24,2018-12-14,False
10,2,557833,14.9,240,2324.3,2021-11-24,2041-08-11,False
5,4,3286650,11.97,360,9129.58,2024-04-14,2053-11-08,False
1,2,2852887,7.69,240,11887.03,2026-01-16,2045-10-03,False
6,5,149335,11.94,240,622.23,2022-12-21,2042-09-07,False
2,1,1261606,9.86,120,10513.38,2016-09-27,2026-08-06,False
4,2,4519996,11.0,240,18833.32,2019-03-03,2038-11-18,False
2,4,4097795,14.71,60,68296.58,2023-07-20,2028-06-23,True
4,5,3533022,14.52,360,9813.95,2022-07-20,2052-02-13,False
8,2,1367026,12.13,120,11391.88,2022-11-24,2032-10-02,False
5,5,4766011,12.43,240,19858.38,2026-06-25,2046-03-12,False
3,4,3978431,13.31,36,110511.97,2025-08-01,2028-07-16,False
1,2,1395129,11.56,24,58130.38,2026-03-28,2028-03-17,False
